Light_Intensity,Light_Duration,Day_Temperature,Night_Temperature,Humidity,Watering_Frequency,Water_Quality,Air_Flow,Substrate_Type,Substrate_pH,Fertilization,Disease_or_Pests,Pot_Size,Survival
437.0861069626262,10.093645469887248,24.863950539403113,21.482569540778222,61.60803771842187,4.4945632738667936,Good,0.5731750987680021,Pine Bark,5.855671871654442,0.4419191448005998,None,6.645667532900973,No
955.6428757689246,9.975830392575999,27.665187951599837,16.723863621051663,60.61849013239383,4.331648384925613,Good,0.5894783829824174,Charcoal,5.991775172946755,0.22039414062111032,None,12.741847359754274,Yes
758.7945476302646,15.250036644168294,27.12193115748191,23.723945633548148,42.87262595990073,3.70461565001144,Good,1.1519737139229607,Charcoal,5.5350951256453005,0.48868335065122237,None,10.922048000069992,Yes
638.792635777333,9.996369598796049,19.846798856325286,21.131162390692417,67.677172147174,5.429066680405952,Moderate,0.9869407132392483,Charcoal,6.940103199070213,0.640565798888828,None,12.77821146566019,Yes
240.41677639819287,10.175597809029048,19.79099363689769,16.572038835569543,57.05416606470459,4.906496642034515,Good,1.2904152503192101,Moss,6.7358071311328676,0.10665867537314157,None,11.59842803038374,Yes
240.3950683025824,14.07518609934371,21.218092412938958,24.623380574812067,50.91176563407053,6.462803969296015,Moderate,1.4162708373435313,Moss,6.888770905023082,0.41371075601265606,None,13.527716200863336,Yes
152.27525095137952,11.59791873960432,22.332896716092446,20.183654633353207,62.6961575048592,3.128438321928233,Good,0.8883668776715475,Pine Bark,5.9286555239066265,0.6466922388056482,None,15.90694577769941,Yes
879.5585311974417,14.213684455641449,22.90146697690179,15.72898451871655,47.72096375204902,5.575471710220505,Moderate,1.0964100265846461,Charcoal,6.874752781455743,0.9567207550402033,None,16.622898554762877,Yes
641.0035105688879,8.522929260515081,26.156366602000144,21.268329044150672,60.80529511138961,6.051795514046244,Good,1.00069662779531,Pine Bark,6.692753235386514,0.46769385922809825,Mild,14.734732973567661,Yes
737.2653200164409,11.900569549387075,18.680165185990024,17.531989070128102,41.19133622716742,6.037946276753228,Poor,1.4816106556424329,Charcoal,6.232245958444007,0.2466750389313937,None,7.9841092256958905,Yes
118.52604486622221,8.26890880146626,18.416072450712797,23.036934518773023,65.18224112827815,6.5442958683821,Poor,1.3310844073565953,Moss,6.375651623268809,0.580797188170168,None,10.956845384076786,No
972.9188669457949,8.501225627642835,22.702926755326907,23.178220735661906,53.445125410639555,5.916134971317977,Good,1.4117377082773537,Charcoal,6.6358410065468165,0.3571771249897123,None,6.068360431035824,Yes
849.1983767203795,15.251499626755287,26.365964305655766,24.789473558546618,59.10078743073825,6.711240246590785,Moderate,0.7543400875776042,Charcoal,6.486584352175114,0.29330145938330554,None,11.775105921127572,Yes
291.10519961044855,9.113962968940761,20.32122411547779,20.018695310245036,46.63713459420051,4.330626399283566,Moderate,1.2725264231625943,Charcoal,6.783656131938742,0.6313629331252558,Mild,19.555091190872766,Yes
263.64247048639055,12.259365458201737,25.69805377507502,19.54956879727737,60.312211379753435,5.012837667006172,Good,0.7654732249976489,Moss,5.8619591552119905,0.9242951809027653,None,14.62596061386516,No
265.06405886809046,11.288764820805653,21.117937655283594,22.534756054464808,63.1672082767983,3.0563186531315627,Good,0.7087425334283899,Moss,6.581419909832394,0.8517017839053573,None,7.3191877199524535,Yes
373.8180186635839,10.77874661007074,28.633033305762197,16.324706563419266,54.196395606531965,3.027830349213165,Good,1.4442661596555508,Moss,6.400558965729082,0.26406328498218323,None,9.028664896631488,Yes
572.280788469014,15.19866676549818,28.7482793311994,20.469155137931242,58.53180772185383,3.9605064818060796,Moderate,0.5193044167178666,Pine Bark,6.422040988027996,0.7892915125148707,None,5.968604694538202,Yes
488.7505167779042,8.174587174203916,21.56744645137592,20.46247600130851,53.689777714671955,3.403228788556341,Good,1.4653887036634297,Charcoal,6.438764101165191,0.3068817709360323,None,7.7362083522794896,Yes
362.1062261782377,13.310317489404714,20.759925047558887,15.894731228103872,66.82274107773537,4.0408454717430144,Good,0.6492618969888062,Moss,7.262943927644635,0.3616311346238973,None,12.317624652166668,Yes
650.6676052501415,15.707155473708404,22.935647664794775,19.179840855069138,54.93607541542957,3.7081731781135896,Good,1.319438081793268,Pine Bark,7.137254882273231,0.9280463561951399,None,10.172845721429491,Yes
225.54447458683765,12.481345467694736,20.886379022161783,23.53284798567202,65.25426127086456,3.114080099354593,Good,0.7759225530681031,Moss,6.759139922341074,0.919945135642394,None,8.0594347596315,No
362.93018368169635,15.494579696264735,26.068606119500444,23.561536219946603,64.04056174810745,6.637216585624198,Moderate,0.8507023274307274,Charcoal,6.932973871204737,0.2517676880906461,None,7.198976203442841,Yes
429.7256589643225,8.41806303428819,27.912776214579427,15.99237664919681,52.3151446404507,3.032892525555566,Poor,0.716757711321985,Pine Bark,5.585605272136213,0.1577726703311333,Severe,14.84106675465809,No
510.4629857953323,11.35034655259329,26.077105570934606,15.907208827478309,46.902534755724254,5.944328577348342,Good,1.0855140424810796,Moss,6.987983438759337,0.36380629291325395,None,13.371535653092767,Yes
806.6583652537122,10.08126232769641,27.892205366992194,17.626954770019353,52.18246397679313,3.608591547678066,Good,0.8480955475078741,Moss,6.472329376907298,0.6235975537999917,None,17.63960468322302,Yes
279.70640394252376,13.846567719845838,22.76390594648969,23.747660625539936,64.7865212732566,6.6489184879984,Moderate,1.1573930394946632,Pine Bark,6.135495129096255,0.8892025100346935,None,7.748793285916301,Yes
562.8109945722504,15.850376723977973,19.87580364850633,16.28902585073499,46.828976074581774,6.571183758359544,Good,0.515647317942066,Pine Bark,5.779553931876286,0.20695365001044203,None,17.719781898923692,Yes
633.1731119758382,10.052240499553982,26.855411368771108,22.199968026274462,55.73309037573248,5.61560458547703,Good,0.5643748835150396,Pine Bark,5.650417580703984,0.47346265198226767,Mild,13.668667588397842,Yes
141.80537144799794,13.233396811792595,22.32569406169865,16.01165619613103,64.18290243882242,5.688936599202421,Good,0.5996611527312486,Pine Bark,5.5897713709934465,0.34457480804847307,None,8.993347909695734,No
646.7903667112945,9.584781062077921,26.05524990274959,21.231378537478253,50.60432425385136,3.021356567878754,Good,0.9189936853102311,Pine Bark,5.823592349780482,0.1134360705124159,Severe,9.103297108527668,No
253.47171131856237,12.52264203657288,21.24772730378119,18.56067299119145,59.26628911008092,6.939486264454408,Good,1.314796172659976,Moss,5.560287589595483,0.8096016347136985,None,10.855705852157786,No
158.54643368675156,11.711459893506689,18.97475561768007,22.889139629658672,47.36894722146444,6.5113304143032575,Moderate,1.3881779103783827,Pine Bark,6.965284484885042,0.8319557918509095,None,11.901908250001913,Yes
953.9969835279999,15.776042637052296,29.91098154585316,17.336904488253637,43.278383361044796,6.5804249029203685,Good,0.7448107400609008,Pine Bark,5.99722823804348,0.2991061555977848,None,6.23757627105324,Yes
969.0688297671035,12.868218181571732,19.87441809516719,21.392018293899596,63.83152675278569,5.636978148203488,Moderate,1.074369724239014,Charcoal,6.237480853864018,0.23611622503633123,None,17.62998748499492,No
827.557613304815,10.79605097669455,29.861051927561775,17.35682534575885,42.96905870226121,4.379147714618146,Good,1.2683649926926006,Moss,7.145432427631766,0.23010476825997747,None,6.823116039862911,Yes
374.15239225603364,8.912766279103467,29.727359190797365,22.136602831121536,48.14144185238754,6.574594596361923,Good,0.7888294299196087,Charcoal,5.729314993049181,0.5175524707878587,Mild,12.251897645448224,No
187.90490260574546,9.209974629879476,27.525817246896477,23.736780345607485,65.6532826599232,4.16606771260477,Moderate,0.9090077367362732,Moss,7.171188060472425,0.32184602869219286,None,10.744523497863828,No
715.8097238609412,9.80253543960988,25.913075544983972,16.2680179912676,50.39407861236002,5.250846173368812,Good,1.023974202685714,Moss,6.779080701100576,0.5602200782396509,Mild,12.684306264679142,No
496.13724436564115,10.007733290722385,24.933684603013017,23.665956885955033,69.19136048542484,3.3989238893755296,Good,0.6348748464080477,Moss,6.184059029209206,0.4463665634366558,None,18.312237756022583,Yes
209.83441136030095,14.804928462729102,28.393218544534015,20.93575254414298,69.3920300432158,6.687822520531,Good,0.5259822937257803,Pine Bark,5.735614426135369,0.28980127441089215,None,19.836325097841595,No
545.6592191001432,12.4897823062602,21.473274259433854,16.27110490867024,48.0482806136067,3.5630818310848533,Good,0.6528058093182832,Charcoal,5.682985394681825,0.7760726106015828,None,5.304070590241375,Yes
130.94966900369656,12.187127290994932,23.612174549818526,19.27541855359712,41.22934666749671,3.899587222921629,Moderate,1.1268536212535334,Moss,6.171028692158641,0.2353275013022405,None,10.898591475877913,Yes
918.3883618709039,8.91815097495374,25.432679632398024,16.60860293485098,61.151898526161375,5.2325366325128595,Good,0.5736182615336817,Moss,5.780683945436092,0.8190120833383935,Mild,17.264157963758656,Yes
332.9019834400152,14.88111754679548,22.934285710433894,22.003478888665697,53.52959507945031,6.056372000851926,Moderate,0.6896963648501283,Moss,6.035420592950549,0.605301745321263,None,9.899043203929654,Yes
696.2700559185838,13.78251442566787,23.129837449083215,22.5886813441795,43.022585318787286,5.477405223745196,Good,0.8378538856953037,Charcoal,5.605911600902649,0.8488334284087997,None,14.735542638777826,Yes
380.53996848046984,8.541346895200013,21.963416010025014,16.05796520272799,61.22568456934128,3.9285356512006246,Good,0.5778700643063663,Moss,6.690016843393398,0.10428313606291452,None,19.883888056496907,No
568.0612190600298,13.66268077783815,24.770781800214433,20.061398526946444,40.93524727335764,3.0037721701099613,Poor,0.6916992711616344,Charcoal,5.790552233907609,0.7742696671319346,Mild,14.701569332239156,Yes
592.0392514089517,12.348305738741168,28.206894336181392,23.146250560259173,66.10590071476726,6.028602321229757,Moderate,1.411269788983511,Charcoal,7.013464626251254,0.1463640339260038,None,6.667870664349033,Yes
266.36900997297437,8.653802765974227,20.418340536075753,24.361630415509964,44.15957587339911,6.9408293036443744,Good,0.5192991322269848,Pine Bark,5.936349952555944,0.9550888471340386,None,17.643979354309785,Yes
972.6261649881027,11.66640513222925,29.213196465041296,20.1351786674177,43.81935636240175,6.239652481224361,Good,1.1534319241743622,Moss,7.095953158676371,0.7324655395514815,None,19.499861559387945,Yes
797.6195410250031,11.877570297040375,26.269051844978755,24.502792236114068,45.270168939057534,4.840826472626461,Good,0.8844089309151849,Moss,5.879763972451736,0.3881550615592222,None,15.687626319483014,Yes
945.5490474077702,9.326196321306206,27.87927855216036,20.3568897045603,68.80799075476199,6.615069045596426,Good,1.172648739432371,Charcoal,6.942733127402597,0.3878654435611747,None,11.286021497646054,No
905.3446153848839,15.565585176002259,24.67428831156014,18.94190494599908,60.79508080761538,4.6393906924734,Moderate,1.0886917203634046,Charcoal,6.166149359250395,0.8753431417467626,None,19.226002630181366,Yes
638.1099809299766,14.799802971845295,27.354200417088762,23.482031285528954,64.0411460639091,5.09973633697387,Moderate,0.7234987543546443,Pine Bark,6.666239989778017,0.9125561156073928,None,19.528580225737976,No
929.6868115208051,13.352178698632866,18.194404768073607,19.92982710458089,51.92904957198259,4.9085190695827325,Good,1.3472094875733887,Moss,5.577323628643477,0.9024159529348694,None,19.02675115248736,No
179.64325184672754,11.698364488004858,27.82056509735442,19.71902510564523,50.08938182514866,4.790495490662099,Moderate,0.9919403826093567,Charcoal,6.490488868708515,0.8278662633096947,Severe,11.17728503465121,Yes
276.38457617723066,11.294124332676068,18.481666309024398,19.903124894098283,47.0345202034951,6.100763077175623,Good,1.3225360189134716,Moss,5.797375789404127,0.8371288187527356,None,16.8456151095327,Yes
140.70456001948426,13.207787737207633,28.67896051635435,23.467850018697455,54.419440849372265,5.107075629077968,Good,0.9060125361882192,Moss,6.472640454498053,0.6154911125898036,Mild,14.8126903855109,Yes
392.7972976869379,12.363454955255243,29.90355296686372,23.31941541688052,56.554862006025054,4.266868488100864,Good,1.484685553915239,Moss,5.782718261772299,0.12540794765416133,None,7.695599988283802,No
449.8095607205338,8.498184847055086,21.528809546121334,19.03519992440211,58.95324530958266,4.032632670633913,Poor,1.2704893585012962,Charcoal,6.3741782402787415,0.17809595385309546,None,13.03272352515731,Yes
344.2141285965063,12.100021190162654,20.523822675429525,18.33299859870525,47.71355511996084,3.1509892678697335,Moderate,1.4659502051125735,Moss,5.7212416404645765,0.6845979244655801,None,16.215365136929556,Yes
845.8637582367364,14.451228937862716,27.184360366296488,19.919280240391295,68.45962242708973,5.332780647532184,Good,1.014326478909859,Charcoal,5.939903035468592,0.46104864429432435,None,18.43868413947964,No
421.07799402423035,11.673919020775664,21.036316091043037,20.727725097371092,45.09275494621407,3.919845661604137,Good,0.9736911322907005,Pine Bark,6.69015787100771,0.6105786677574275,Mild,17.938975556098303,No
352.84105871864267,8.415652620434148,28.38674859806644,17.38337210627997,68.96959524299237,3.5925356880655324,Moderate,1.2554538093252579,Pine Bark,7.453321274420285,0.30796986035991586,Severe,7.319877502782232,Yes
588.4264748424237,14.290225595072265,19.23411110588972,22.939550847155907,40.44568367522511,5.615319855310711,Good,1.3802912630134303,Charcoal,6.398369536783944,0.6844754562788727,None,12.320498697278163,No
226.83180247728637,9.610910257087795,19.5114623565523,19.864827657324227,54.43377075450537,5.724837031286196,Good,1.4641457958655582,Moss,6.874347385219005,0.3185465897740066,Mild,12.174029441911774,Yes
821.9772826786357,10.06896667910431,29.749818661207385,18.340455484199595,50.001035143496885,6.008619569030664,Poor,0.8245519060324997,Pine Bark,6.57884934208875,0.5147315181778186,None,18.481055928468834,No
167.09557931179376,9.317650827458367,26.086066779240056,16.068209929639906,53.473702417907525,5.014307585354366,Moderate,1.298704573842639,Pine Bark,6.4967158685888755,0.5308479096320639,Severe,5.0290596370530025,Yes
988.1982429404655,10.64172051897198,28.162646693147433,17.38845160403607,57.11993736942367,6.576218420815547,Good,0.7106455976355367,Charcoal,5.629408393679702,0.2599014068552433,None,16.080703064403913,Yes
795.0202923669917,14.05401204550908,21.891952528218216,24.49281171755984,53.06767474038127,6.745371013592911,Good,1.0455743467454452,Charcoal,5.788594804550559,0.8885869537488756,Severe,14.27962274819398,Yes
278.8441133807552,12.155086876031499,26.11780499424725,18.050996868195266,52.445405509047845,6.229483759169957,Good,0.6798481484091992,Charcoal,7.266115458465134,0.5732389506458081,Mild,18.823572097648494,Yes
104.96990541124217,9.639050193205701,25.130901927703167,16.688592893670354,61.9817024623992,5.542373928032749,Good,0.8473973617503389,Charcoal,6.320328630083607,0.8801054001445113,None,11.85376025497607,Yes
833.9152856093507,15.022640625216326,25.237801441475362,19.606727916549932,60.57628825259394,4.214883814364755,Poor,1.4313583672064594,Charcoal,6.728664953169582,0.33628212594633167,None,14.865083748132509,Yes
736.1716094628554,15.036654839612233,26.190389514452658,18.070877433602487,64.99813846107543,6.931779686480885,Good,0.6460906997730861,Charcoal,6.556466465429917,0.2551023509213265,None,19.591205456323134,Yes
